function name,header files,return type,arguments,number of arguments,format string,POSIX api,use _GNU_SOURCE
mvwin_wch,['curses.h'],int,"['WINDOW *win', 'int y', 'int x', 'cchar_t *wcval']",4,False,False,False
in_wchstr,['curses.h'],int,['cchar_t *wchstr'],1,False,False,False
in_wchnstr,['curses.h'],int,"['cchar_t *wchstr', 'int n']",2,False,False,False
win_wchstr,['curses.h'],int,"['WINDOW *win', 'cchar_t *wchstr']",2,False,False,False
win_wchnstr,['curses.h'],int,"['WINDOW *win', 'cchar_t *wchstr', 'int n']",3,False,False,False
mvin_wchstr,['curses.h'],int,"['int y', 'int x', 'cchar_t *wchstr']",3,False,False,False
mvin_wchnstr,['curses.h'],int,"['int y', 'int x', 'cchar_t *wchstr', 'int n']",4,False,False,False
mvwin_wchstr,['curses.h'],int,"['WINDOW *win', 'int y', 'int x', 'cchar_t *wchstr']",4,False,False,False
mvwin_wchnstr,['curses.h'],int,"['WINDOW *win', 'int y', 'int x', 'cchar_t *wchstr', 'int n']",5,False,False,False
inwstr,['curses.h'],int,['wchar_t *wstr'],1,False,False,False
innwstr,['curses.h'],int,"['wchar_t *wstr', 'int n']",2,False,False,False
winwstr,['curses.h'],int,"['WINDOW *win', 'wchar_t *wstr']",2,False,False,False
winnwstr,['curses.h'],int,"['WINDOW *win', 'wchar_t *wstr', 'int n']",3,False,False,False
mvinwstr,['curses.h'],int,"['int y', 'int x', 'wchar_t *wstr']",3,False,False,False
mvinnwstr,['curses.h'],int,"['int y', 'int x', 'wchar_t *wstr', 'int n']",4,False,False,False
mvwinwstr,['curses.h'],int,"['WINDOW *win', 'int y', 'int x', 'wchar_t *wstr']",4,False,False,False
mvwinnwstr,['curses.h'],int,"['WINDOW *win', 'int y', 'int x', 'wchar_t *wstr', 'int n']",5,False,False,False
def_prog_mode,['curses.h'],int,['void'],0,False,False,False
def_shell_mode,['curses.h'],int,['void'],0,False,False,False
reset_prog_mode,['curses.h'],int,['void'],0,False,False,False
reset_shell_mode,['curses.h'],int,['void'],0,False,False,False
resetty,['curses.h'],int,['void'],0,False,False,False
savetty,['curses.h'],int,['void'],0,False,False,False
getsyx,['curses.h'],void,"['int y', 'int x']",2,False,False,False
setsyx,['curses.h'],void,"['int y', 'int x']",2,False,False,False
ripoffline,['curses.h'],int,"['int line', 'int (*init)(WINDOW *, int)']",2,False,False,False
curs_set,['curses.h'],int,['int visibility'],1,False,False,False
napms,['curses.h'],int,['int ms'],1,False,False,False
getattrs,['curses.h'],int,['const WINDOW *win'],1,False,False,False
getbegx,['curses.h'],int,['const WINDOW *win'],1,False,False,False
getbegy,['curses.h'],int,['const WINDOW *win'],1,False,False,False
getcurx,['curses.h'],int,['const WINDOW *win'],1,False,False,False
getcury,['curses.h'],int,['const WINDOW *win'],1,False,False,False
getmaxx,['curses.h'],int,['const WINDOW *win'],1,False,False,False
getmaxy,['curses.h'],int,['const WINDOW *win'],1,False,False,False
getparx,['curses.h'],int,['const WINDOW *win'],1,False,False,False
getpary,['curses.h'],int,['const WINDOW *win'],1,False,False,False
exit_curses,['curses.h'],void,['int code'],1,False,False,False
exit_terminfo,['term.h'],void,['int code'],1,False,False,False
_nc_freeall,['term.h'],void,['void'],0,False,False,False
_nc_free_and_exit,['term.h'],void,['int code'],1,False,False,False
_nc_free_tinfo,['term.h'],void,['int code'],1,False,False,False
has_mouse,['curses.h'],bool,['void'],0,False,False,False
getmouse,['curses.h'],int,['MEVENT *event'],1,False,False,False
ungetmouse,['curses.h'],int,['MEVENT *event'],1,False,False,False
mousemask,['curses.h'],mmask_t,"['mmask_t newmask', 'mmask_t *oldmask']",2,False,False,False
wenclose,['curses.h'],bool,"['const WINDOW *win', 'int y', 'int x']",3,False,False,False
mouse_trafo,['curses.h'],bool,"['int* pY', 'int* pX', 'bool to_screen']",3,False,False,False
wmouse_trafo,['curses.h'],bool,"['const WINDOW* win', 'int* pY', 'int* pX', 'bool to_screen']",4,False,False,False
mouseinterval,['curses.h'],int,['int erval'],1,False,False,False
move,['curses.h'],int,"['int y', 'int x']",2,False,False,False
wmove,['curses.h'],int,"['WINDOW *win', 'int y', 'int x']",3,False,False,False
is_cleared,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
is_idcok,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
is_idlok,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
is_immedok,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
is_keypad,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
is_leaveok,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
is_nodelay,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
is_notimeout,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
is_pad,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
is_scrollok,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
is_subwin,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
is_syncok,['curses.h'],bool,['const WINDOW *win'],1,False,False,False
wgetparent,['curses.h'],WINDOW *,['const WINDOW *win'],1,False,False,False
wgetdelay,['curses.h'],int,['const WINDOW *win'],1,False,False,False
wgetscrreg,['curses.h'],int,"['const WINDOW *win', 'int *top', 'int *bottom']",3,False,False,False
newpad,['curses.h'],WINDOW *,"['int nlines', 'int ncols']",2,False,False,False
subpad,['curses.h'],WINDOW *,"['WINDOW *orig', 'int nlines', 'int ncols', 'int begin_y', 'int begin_x']",5,False,False,False
prefresh,['curses.h'],int,"['WINDOW *pad', 'int pminrow', 'int pmincol', 'int sminrow', 'int smincol', 'int smaxrow', 'int smaxcol']",7,False,False,False
pnoutrefresh,['curses.h'],int,"['WINDOW *pad', 'int pminrow', 'int pmincol', 'int sminrow', 'int smincol', 'int smaxrow', 'int smaxcol']",7,False,False,False
pechochar,['curses.h'],int,"['WINDOW *pad', 'chtype ch']",2,False,False,False
pecho_wchar,['curses.h'],int,"['WINDOW *pad', 'const cchar_t *wch']",2,False,False,False
mcprint,['curses.h'],int,"['char *data', 'int len']",2,False,False,False
printw,['curses.h'],int,"['const char *fmt', '...']",2 or more,False,False,False
wprintw,['curses.h'],int,"['WINDOW *win', 'const char *fmt', '...']",3 or more,False,False,False
mvprintw,['curses.h'],int,"['int y', 'int x', 'const char *fmt', '...']",4 or more,False,False,False
mvwprintw,['curses.h'],int,"['WINDOW *win', 'int y', 'int x', 'const char *fmt', '...']",5 or more,False,False,False
vw_printw,['curses.h'],int,"['WINDOW *win', 'const char *fmt', 'va_list varglist']",3,False,False,False
vwprintw,['curses.h'],int,"['WINDOW *win', 'const char *fmt', 'va_list varglist']",3,False,False,False
refresh,['curses.h'],int,['void'],0,False,False,False
wrefresh,['curses.h'],int,['WINDOW *win'],1,False,False,False
wnoutrefresh,['curses.h'],int,['WINDOW *win'],1,False,False,False
doupdate,['curses.h'],int,['void'],0,False,False,False
redrawwin,['curses.h'],int,['WINDOW *win'],1,False,False,False
wredrawln,['curses.h'],int,"['WINDOW *win', 'int beg_line', 'int num_lines']",3,False,False,False
scanw,['curses.h'],int,"['const char *fmt', '...']",2 or more,False,False,False
wscanw,['curses.h'],int,"['WINDOW *win', 'const char *fmt', '...']",3 or more,False,False,False
mvscanw,['curses.h'],int,"['int y', 'int x', 'const char *fmt', '...']",4 or more,False,False,False
mvwscanw,['curses.h'],int,"['WINDOW *win', 'int y', 'int x', 'const char *fmt', '...']",5 or more,False,False,False
vw_scanw,['curses.h'],int,"['WINDOW *win', 'const char *fmt', 'va_list varglist']",3,False,False,False
vwscanw,['curses.h'],int,"['WINDOW *win', 'const char *fmt', 'va_list varglist']",3,False,False,False
scr_dump,['curses.h'],int,['const char *filename'],1,False,False,False
scr_restore,['curses.h'],int,['const char *filename'],1,False,False,False
scr_init,['curses.h'],int,['const char *filename'],1,False,False,False
scr_set,['curses.h'],int,['const char *filename'],1,False,False,False
scroll,['curses.h'],int,['WINDOW *win'],1,False,False,False
scrl,['curses.h'],int,['int n'],1,False,False,False
wscrl,['curses.h'],int,"['WINDOW *win', 'int n']",2,False,False,False
alloc_pair_sp,['curses.h'],int,"['SCREEN* sp', 'int fg', 'int bg']",3,False,False,False
assume_default_colors_sp,['curses.h'],int,"['SCREEN* sp', 'int fg', 'int bg']",3,False,False,False
baudrate_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
beep_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
can_change_color_sp,['curses.h'],bool,['SCREEN* sp'],1,False,False,False
cbreak_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
color_content_sp,['curses.h'],int,"['SCREEN* sp', 'short color', 'short* r', 'short* g', 'short* b']",5,False,False,False
curs_set_sp,['curses.h'],int,"['SCREEN* sp', 'int visibility']",2,False,False,False
def_prog_mode_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
def_shell_mode_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
define_key_sp,['curses.h'],int,"['SCREEN* sp', 'const char * definition', 'int keycode']",3,False,False,False
delay_output_sp,['curses.h'],int,"['SCREEN* sp', 'int ms']",2,False,False,False
doupdate_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
echo_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
endwin_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
erasechar_sp,['curses.h'],char,['SCREEN* sp'],1,False,False,False
erasewchar_sp,['curses.h'],int,"['SCREEN* sp', 'wchar_t *ch']",2,False,False,False
extended_color_content_sp,['curses.h'],int,"['SCREEN * sp', 'int color', 'int * r', 'int * g', 'int * b']",5,False,False,False
extended_pair_content_sp,['curses.h'],int,"['SCREEN* sp', 'int pair', 'int * fg', 'int * bg']",4,False,False,False
extended_slk_color_sp,['curses.h'],int,"['SCREEN* sp', 'int pair']",2,False,False,False
filter_sp,['curses.h'],void,['SCREEN* sp'],1,False,False,False
find_pair_sp,['curses.h'],int,"['SCREEN* sp', 'int fg', 'int bg']",3,False,False,False
flash_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
flushinp_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
free_pair_sp,['curses.h'],int,"['SCREEN* sp', 'int pair']",2,False,False,False
get_escdelay_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
getmouse_sp,['curses.h'],int,"['SCREEN* sp', 'MEVENT* event']",2,False,False,False
getwin_sp,['curses.h'],WINDOW*,"['SCREEN* sp', 'FILE* filep']",2,False,False,False
halfdelay_sp,['curses.h'],int,"['SCREEN* sp', 'int tenths']",2,False,False,False
has_colors_sp,['curses.h'],bool,['SCREEN* sp'],1,False,False,False
has_ic_sp,['curses.h'],bool,['SCREEN* sp'],1,False,False,False
has_il_sp,['curses.h'],bool,['SCREEN* sp'],1,False,False,False
has_key_sp,['curses.h'],int,"['SCREEN* sp', 'int ch']",2,False,False,False
has_mouse_sp,['curses.h'],bool,['SCREEN* sp'],1,False,False,False
init_color_sp,['curses.h'],int,"['SCREEN* sp', 'short color', 'short r', 'short g', 'short b']",5,False,False,False
init_extended_color_sp,['curses.h'],int,"['SCREEN* sp', 'int color', 'int r', 'int g', 'int b']",5,False,False,False
init_extended_pair_sp,['curses.h'],int,"['SCREEN* sp', 'int pair', 'int fg', 'int bg']",4,False,False,False
init_pair_sp,['curses.h'],int,"['SCREEN* sp', 'short pair', 'short fg', 'short bg']",4,False,False,False
intrflush_sp,['curses.h'],int,"['SCREEN* sp', 'WINDOW* win', 'bool bf']",3,False,False,False
is_term_resized_sp,['curses.h'],bool,"['SCREEN* sp', 'int lines', 'int columns']",3,False,False,False
isendwin_sp,['curses.h'],bool,['SCREEN* sp'],1,False,False,False
key_defined_sp,['curses.h'],int,"['SCREEN* sp', 'const char *definition']",2,False,False,False
keybound_sp,['curses.h'],char*,"['SCREEN* sp', 'int keycode', 'int count']",3,False,False,False
keyname_sp,['curses.h'],NCURSES_CONST char *,"['SCREEN* sp', 'int c']",2,False,False,False
keyok_sp,['curses.h'],int,"['SCREEN* sp', 'int keycode', 'bool enable']",3,False,False,False
killchar_sp,['curses.h'],char,['SCREEN* sp'],1,False,False,False
killwchar_sp,['curses.h'],int,"['SCREEN* sp', 'wchar_t *ch']",2,False,False,False
longname_sp,['curses.h'],char*,['SCREEN* sp'],1,False,False,False
mcprint_sp,['curses.h'],int,"['SCREEN* sp', 'char *data', 'int len']",3,False,False,False
mouseinterval_sp,['curses.h'],int,"['SCREEN* sp', 'int erval']",2,False,False,False
mousemask_sp,['curses.h'],mmask_t,"['SCREEN* sp', 'mmask_t newmask', 'mmask_t *oldmask']",3,False,False,False
mvcur_sp,['curses.h'],int,"['SCREEN* sp', 'int oldrow', 'int oldcol', 'int newrow', 'int newcol']",5,False,False,False
napms_sp,['curses.h'],int,"['SCREEN* sp', 'int ms']",2,False,False,False
newpad_sp,['curses.h'],WINDOW*,"['SCREEN* sp', 'int nrows', 'int ncols']",3,False,False,False
new_prescr,['curses.h'],SCREEN*,['void'],0,False,False,False
newterm_sp,['curses.h'],SCREEN*,"['SCREEN* sp', 'const char *type', 'FILE *outfd', 'FILE *infd']",4,False,False,False
newwin_sp,['curses.h'],WINDOW*,"['SCREEN* sp', 'int nlines', 'int ncols', 'int begin_y', 'int begin_x']",5,False,False,False
nl_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
nocbreak_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
noecho_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
nofilter_sp,['curses.h'],void,['SCREEN* sp'],1,False,False,False
nonl_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
noqiflush_sp,['curses.h'],void,['SCREEN* sp'],1,False,False,False
noraw_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
pair_content_sp,['curses.h'],int,"['SCREEN* sp', 'short pair', 'short* fg', 'short* bg']",4,False,False,False
qiflush_sp,['curses.h'],void,['SCREEN* sp'],1,False,False,False
raw_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
reset_prog_mode_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
reset_color_pairs_sp,['curses.h'],void,['SCREEN* sp'],1,False,False,False
reset_shell_mode_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
resetty_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
resize_term_sp,['curses.h'],int,"['SCREEN* sp', 'int lines', 'int columns']",3,False,False,False
resizeterm_sp,['curses.h'],int,"['SCREEN* sp', 'int lines', 'int columns']",3,False,False,False
ripoffline_sp,['curses.h'],int,"['SCREEN* sp', 'int line', 'int (*init)(WINDOW* win, int fmt)']",3,False,False,False
savetty_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
scr_init_sp,['curses.h'],int,"['SCREEN* sp', 'const char *filename']",2,False,False,False
scr_restore_sp,['curses.h'],int,"['SCREEN* sp', 'const char *filename']",2,False,False,False
scr_set_sp,['curses.h'],int,"['SCREEN* sp', 'const char *filename']",2,False,False,False
set_escdelay_sp,['curses.h'],int,"['SCREEN* sp', 'int ms']",2,False,False,False
set_tabsize_sp,['curses.h'],int,"['SCREEN* sp', 'int cols']",2,False,False,False
slk_attr_set_sp,['curses.h'],int,"['SCREEN* sp', 'const attr_t attrs', 'short pair', 'void*opts']",4,False,False,False
slk_attrset_sp,['curses.h'],int,"['SCREEN* sp', 'const chtype a']",2,False,False,False
slk_attroff_sp,['curses.h'],int,"['SCREEN* sp', 'const chtype a']",2,False,False,False
slk_attron_sp,['curses.h'],int,"['SCREEN* sp', 'const chtype a']",2,False,False,False
slk_attr_sp,['curses.h'],attr_t,['SCREEN* sp'],1,False,False,False
slk_clear_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
slk_color_sp,['curses.h'],int,"['SCREEN* sp', 'short pair']",2,False,False,False
slk_init_sp,['curses.h'],int,"['SCREEN* sp', 'int fmt']",2,False,False,False
slk_label_sp,['curses.h'],char*,"['SCREEN* sp', 'int labnum']",2,False,False,False
slk_noutrefresh_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
slk_refresh_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
slk_restore_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
slk_set_sp,['curses.h'],int,"['SCREEN* sp', 'int labnum', 'const char * label', 'int fmt']",4,False,False,False
slk_touch_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
start_color_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
term_attrs_sp,['curses.h'],attr_t,['SCREEN* sp'],1,False,False,False
termattrs_sp,['curses.h'],chtype,['SCREEN* sp'],1,False,False,False
termname_sp,['curses.h'],char*,['SCREEN* sp'],1,False,False,False
typeahead_sp,['curses.h'],int,"['SCREEN* sp', 'int fd']",2,False,False,False
unget_wch_sp,['curses.h'],int,"['SCREEN* sp', 'const wchar_t wch']",2,False,False,False
ungetch_sp,['curses.h'],int,"['SCREEN* sp', 'int ch']",2,False,False,False
ungetmouse_sp,['curses.h'],int,"['SCREEN* sp', '* event']",2,False,False,False
use_default_colors_sp,['curses.h'],int,['SCREEN* sp'],1,False,False,False
use_env_sp,['curses.h'],void,"['SCREEN* sp', 'bool bf']",2,False,False,False
use_legacy_coding_sp,['curses.h'],int,"['SCREEN* sp', 'int level']",2,False,False,False
use_tioctl_sp,['curses.h'],void,"['SCREEN *sp', 'bool bf']",2,False,False,False
vid_attr_sp,['curses.h'],int,"['SCREEN* sp', 'attr_t attrs', 'short pair', 'void * opts']",4,False,False,False
vid_puts_sp,['curses.h'],int,"['SCREEN* sp', 'attr_t attrs', 'short pair', 'void * opts', 'NCURSES_SP_OUTC putc']",5,False,False,False
vidattr_sp,['curses.h'],int,"['SCREEN* sp', 'chtype attrs']",2,False,False,False
vidputs_sp,['curses.h'],int,"['SCREEN* sp', 'chtype attrs', 'NCURSES_SP_OUTC putc']",3,False,False,False
wunctrl_sp,['curses.h'],wchar_t*,"['SCREEN* sp', 'cchar_t *ch']",2,False,False,False
new_form_sp,['form.h'],FORM*,"['SCREEN* sp', 'FIELD **fields']",2,False,False,False
new_menu_sp,['menu.h'],MENU*,"['SCREEN* sp', 'ITEM **items']",2,False,False,False
